,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
377,2006,6,16,1,1602,1525,1751,1715,AA,1403,N573AA,109,110,87,36,37,ORD,TUL,585,3,19,0,N,0,0,0,10,0,26
378,2006,6,17,2,1540,1525,1717,1715,AA,1403,N584AA,97,110,83,2,15,ORD,TUL,585,3,11,0,N,0,,,,,
379,2006,6,20,5,1550,1525,1737,1715,AA,1403,N4WKAA,107,110,84,22,25,ORD,TUL,585,4,19,0,N,0,20,0,0,0,2
380,2006,6,22,7,1549,1525,1727,1715,AA,1403,N561AA,98,110,80,12,24,ORD,TUL,585,3,15,0,N,0,,,,,
381,2006,6,25,3,1613,1525,1752,1715,AA,1403,N549AA,99,110,82,37,48,ORD,TUL,585,3,14,0,N,0,0,0,1,0,36
382,2006,6,27,5,1626,1525,1817,1715,AA,1403,N237AA,111,110,88,62,61,ORD,TUL,585,4,19,0,N,0,0,0,7,0,55
383,2006,6,1,7,1605,1535,2102,2105,AA,1406,N202AA,177,210,163,-3,30,PHX,ORD,1440,4,10,0,N,0,,,,,
384,2006,6,3,2,1652,1535,2250,2105,AA,1406,N4XTAA,238,210,189,105,77,PHX,ORD,1440,9,40,0,N,0,0,0,31,0,74
385,2006,6,4,3,1656,1535,2221,2105,AA,1406,N4WSAA,205,210,165,76,81,PHX,ORD,1440,26,14,0,N,0,0,0,59,0,17
386,2006,6,5,4,1622,1535,2229,2105,AA,1406,N435AA,247,210,183,84,47,PHX,ORD,1440,26,38,0,N,0,0,0,39,0,45
387,2006,6,6,5,1842,1535,14,2105,AA,1406,N4XVAA,212,210,170,189,187,PHX,ORD,1440,27,15,0,N,0,0,0,136,0,53
388,2006,6,7,6,1600,1535,2200,2105,AA,1406,N4WXAA,240,210,187,55,25,PHX,ORD,1440,6,47,0,N,0,0,0,30,0,25
389,2006,6,8,7,1748,1535,,2105,AA,1406,N571AA,,210,,,133,PHX,ORD,1440,,12,0,N,1,,,,,
390,2006,6,9,1,1558,1535,2137,2105,AA,1406,N4XTAA,219,210,197,32,23,PHX,ORD,1440,7,15,0,N,0,0,0,20,0,12
391,2006,6,10,2,1547,1535,2052,2105,AA,1406,N4YBAA,185,210,169,-13,12,PHX,ORD,1440,6,10,0,N,0,,,,,
392,2006,6,11,3,1601,1535,2149,2105,AA,1406,N4YSAA,228,210,163,44,26,PHX,ORD,1440,47,18,0,N,0,0,0,18,0,26
393,2006,6,12,4,1602,1535,2206,2105,AA,1406,N4WPAA,244,210,179,61,27,PHX,ORD,1440,6,59,0,N,0,0,0,34,0,27
394,2006,6,13,5,1623,1535,2138,2105,AA,1406,N4XNAA,195,210,179,33,48,PHX,ORD,1440,6,10,0,N,0,0,0,0,0,33
395,2006,6,15,7,1644,1535,2159,2105,AA,1406,N4XFAA,195,210,174,54,69,PHX,ORD,1440,9,12,0,N,0,0,0,0,0,54
396,2006,6,16,1,1544,1535,2049,2105,AA,1406,N594AA,185,210,173,-16,9,PHX,ORD,1440,4,8,0,N,0,,,,,
397,2006,6,19,4,1607,1535,2124,2105,AA,1406,N4YCAA,197,210,177,19,32,PHX,ORD,1440,5,15,0,N,0,0,0,0,0,19
398,2006,6,20,5,1559,1535,2127,2105,AA,1406,N4WJAA,208,210,180,22,24,PHX,ORD,1440,11,17,0,N,0,0,0,4,0,18
399,2006,6,22,7,1552,1535,,2105,AA,1406,N4XYAA,,210,,,17,PHX,ORD,1440,,19,0,N,1,,,,,
400,2007,6,25,3,1613,1535,2134,2105,AA,1406,N4XYAA,201,210,180,29,38,PHX,ORD,1440,12,9,0,N,0,0,0,0,0,29
401,2007,6,26,4,1623,1535,2210,2105,AA,1406,N200AA,227,210,195,65,48,PHX,ORD,1440,10,22,0,N,0,0,0,17,0,48
402,2007,6,27,5,1652,1535,2200,2105,AA,1406,N4XHAA,188,210,172,55,77,PHX,ORD,1440,4,12,0,N,0,0,0,31,0,24
403,2007,6,28,6,1643,1535,2205,2105,AA,1406,N556AA,202,210,177,60,68,PHX,ORD,1440,14,11,0,N,0,14,0,0,0,46
404,2007,6,29,7,1552,1535,2120,2105,AA,1406,N201AA,208,210,183,15,17,PHX,ORD,1440,13,12,0,N,0,0,0,6,0,9
405,2007,6,30,1,1557,1535,2121,2105,AA,1406,N4YMAA,204,210,184,16,22,PHX,ORD,1440,7,13,0,N,0,16,0,0,0,0
406,2007,6,3,2,1305,1220,1617,1435,AA,1407,N4WBAA,312,255,234,102,45,ORD,LAX,1745,9,69,0,N,0,0,45,57,0,0
407,2007,6,9,1,1228,1220,1501,1435,AA,1407,N4XMAA,273,255,240,26,8,ORD,LAX,1745,15,18,0,N,0,6,0,18,0,2
408,2007,6,10,2,1419,1220,1658,1435,AA,1407,N4XWAA,279,255,249,143,119,ORD,LAX,1745,11,19,0,N,0,9,0,24,0,110
409,2007,6,13,5,1247,1220,1515,1435,AA,1407,N433AA,268,255,247,40,27,ORD,LAX,1745,4,17,0,N,0,0,0,20,0,20
410,2007,6,15,7,1246,1220,1505,1435,AA,1407,N438AA,259,255,238,30,26,ORD,LAX,1745,4,17,0,N,0,0,0,18,0,12
411,2007,6,22,7,1238,1220,1451,1435,AA,1407,N434AA,253,255,230,16,18,ORD,LAX,1745,8,15,0,N,0,16,0,0,0,0
412,2007,6,23,1,1232,1220,1443,1435,AA,1407,N4WXAA,251,255,226,8,12,ORD,LAX,1745,8,17,0,N,0,,,,,
413,2007,6,25,3,1236,1220,1518,1435,AA,1407,N599AA,282,255,229,43,16,ORD,LAX,1745,6,47,0,N,0,0,0,31,0,12
414,2007,6,29,7,1250,1220,1503,1435,AA,1407,N572AA,253,255,221,28,30,ORD,LAX,1745,19,13,0,N,0,28,0,0,0,0
415,2007,6,1,7,947,925,1323,1305,AA,1408,N582AA,156,160,139,18,22,DFW,RDU,1062,3,14,0,N,0,12,0,0,0,6
416,2007,6,4,3,944,925,1321,1305,AA,1408,N474AA,157,160,137,16,19,DFW,RDU,1062,3,17,0,N,0,0,0,0,0,16
417,2007,6,8,7,940,925,1318,1305,AA,1408,N577AA,158,160,143,13,15,DFW,RDU,1062,3,12,0,N,0,,,,,
418,2007,6,9,1,1055,925,1430,1305,AA,1408,N4YUAA,155,160,137,85,90,DFW,RDU,1062,6,12,0,N,0,85,0,0,0,0
419,2007,6,10,2,933,925,1314,1305,AA,1408,N502AA,161,160,142,9,8,DFW,RDU,1062,3,16,0,N,0,,,,,
420,2007,6,13,5,935,925,1312,1305,AA,1408,N559AA,157,160,139,7,10,DFW,RDU,1062,3,15,0,N,0,,,,,
421,2007,6,20,5,1000,925,1330,1305,AA,1408,N431AA,150,160,134,25,35,DFW,RDU,1062,3,13,0,N,0,24,0,0,0,1
422,2007,6,22,7,935,925,1307,1305,AA,1408,N585AA,152,160,135,2,10,DFW,RDU,1062,5,12,0,N,0,,,,,
423,2007,6,23,1,936,925,1307,1305,AA,1408,N517AA,151,160,135,2,11,DFW,RDU,1062,2,14,0,N,0,,,,,
424,2007,6,25,3,1006,925,1337,1305,AA,1408,N523AA,151,160,139,32,41,DFW,RDU,1062,2,10,0,N,0,15,0,0,0,17
425,2007,6,27,5,932,925,1306,1305,AA,1408,N520AA,154,160,138,1,7,DFW,RDU,1062,4,12,0,N,0,,,,,
426,2007,6,30,1,951,925,1325,1305,AA,1408,N560AA,154,160,131,20,26,DFW,RDU,1062,3,20,0,N,0,20,0,0,0,0
427,2007,6,1,7,3,2305,58,5,AA,1410,N574AA,55,60,42,53,58,DFW,TUL,237,3,10,0,N,0,0,0,0,0,53
428,2007,6,3,2,102,2305,158,5,AA,1410,N481AA,56,60,40,113,117,DFW,TUL,237,4,12,0,N,0,34,0,0,0,79
429,2007,6,4,3,157,2305,251,5,AA,1410,N548AA,54,60,39,166,172,DFW,TUL,237,3,12,0,N,0,7,0,0,0,159
430,2007,6,9,1,23,2305,115,5,AA,1410,N241AA,52,60,37,70,78,DFW,TUL,237,4,11,0,N,0,54,13,0,0,3
431,2007,6,10,2,57,2305,155,5,AA,1410,N287AA,58,60,43,110,112,DFW,TUL,237,3,12,0,N,0,0,0,0,0,110
432,2007,6,13,5,118,2305,222,5,AA,1410,N552AA,64,60,48,137,133,DFW,TUL,237,2,14,0,N,0,17,0,4,0,116
433,2007,6,15,7,6,2305,106,5,AA,1410,N292AA,60,60,41,61,61,DFW,TUL,237,6,13,0,N,0,7,0,0,0,54
434,2007,6,16,1,19,2305,115,5,AA,1410,N593AA,56,60,40,70,74,DFW,TUL,237,4,12,0,N,0,70,0,0,0,0
435,2007,6,17,2,3,2305,56,5,AA,1410,N471AA,53,60,36,51,58,DFW,TUL,237,7,10,0,N,0,32,0,0,0,19
436,2007,6,19,4,11,2305,108,5,AA,1410,N570AA,57,60,44,63,66,DFW,TUL,237,3,10,0,N,0,0,63,0,0,0
437,2007,6,20,5,23,2305,113,5,AA,1410,N588AA,50,60,36,68,78,DFW,TUL,237,6,8,0,N,0,7,0,0,0,61
438,2007,6,21,6,39,2305,137,5,AA,1410,N437AA,58,60,35,92,94,DFW,TUL,237,9,14,0,N,0,67,0,0,0,25
439,2007,6,22,7,19,2305,118,5,AA,1410,N248AA,59,60,42,73,74,DFW,TUL,237,3,14,0,N,0,3,0,0,0,70
440,2007,6,23,1,2338,2305,39,5,AA,1410,N594AA,61,60,39,34,33,DFW,TUL,237,4,18,0,N,0,16,0,1,0,17
441,2007,6,25,3,119,2305,216,5,AA,1410,N525AA,57,60,38,131,134,DFW,TUL,237,3,16,0,N,0,0,69,0,0,62
442,2007,6,26,4,2312,2305,8,5,AA,1410,N444AA,56,60,43,3,7,DFW,TUL,237,3,10,0,N,0,,,,,
443,2007,6,27,5,2316,2305,25,5,AA,1410,N537AA,69,60,41,20,11,DFW,TUL,237,5,23,0,N,0,0,0,9,0,11
444,2007,6,28,6,2345,2305,43,5,AA,1410,N458AA,58,60,37,38,40,DFW,TUL,237,8,13,0,N,0,0,38,0,0,0
445,2007,6,29,7,20,2305,119,5,AA,1410,N4WUAA,59,60,36,74,75,DFW,TUL,237,7,16,0,N,0,51,0,0,0,23
446,2007,6,30,1,2324,2305,16,5,AA,1410,N446AA,52,60,39,11,19,DFW,TUL,237,5,8,0,N,0,,,,,
447,2007,6,1,7,1944,1900,2114,2035,AA,1411,N442AA,150,155,109,39,44,EWR,ORD,719,6,35,0,N,0,0,0,5,0,34
448,2007,6,3,2,2020,1900,2226,2035,AA,1411,N424AA,186,155,122,111,80,EWR,ORD,719,14,50,0,N,0,0,0,105,0,6
449,2007,6,4,3,2011,1900,2201,2035,AA,1411,N441AA,170,155,107,86,71,EWR,ORD,719,11,52,0,N,0,0,0,22,0,64
450,2007,6,5,4,2115,1900,2305,2035,AA,1411,N481AA,170,155,105,150,135,EWR,ORD,719,8,57,0,N,0,0,0,106,0,44
451,2007,6,6,5,2128,1900,2316,2035,AA,1411,N520AA,168,155,101,161,148,EWR,ORD,719,5,62,0,N,0,0,0,124,0,37
452,2007,6,7,6,2006,1900,2132,2035,AA,1411,N576AA,146,155,121,57,66,EWR,ORD,719,13,12,0,N,0,0,0,43,0,14
453,2007,6,9,1,2112,1900,2248,2035,AA,1411,N453AA,156,155,113,133,132,EWR,ORD,719,5,38,0,N,0,0,0,1,0,132
454,2007,6,10,2,2220,1900,2349,2035,AA,1411,N599AA,149,155,117,194,200,EWR,ORD,719,9,23,0,N,0,0,0,174,0,20
455,2007,6,11,3,1936,1900,2135,2035,AA,1411,N4WLAA,179,155,112,60,36,EWR,ORD,719,23,44,0,N,0,0,0,60,0,0
456,2007,6,12,4,2026,1900,2226,2035,AA,1411,N4XSAA,180,155,112,111,86,EWR,ORD,719,12,56,0,N,0,0,0,111,0,0
457,2007,6,13,5,2120,1900,2254,2035,AA,1411,N581AA,154,155,103,139,140,EWR,ORD,719,2,49,0,N,0,0,0,8,0,131
458,2007,6,15,7,2020,1900,2203,2035,AA,1411,N561AA,163,155,119,88,80,EWR,ORD,719,7,37,0,N,0,0,0,16,0,72
459,2007,6,17,2,1937,1900,2113,2035,AA,1411,N507AA,156,155,110,38,37,EWR,ORD,719,24,22,0,N,0,0,0,11,0,27
460,2007,6,19,4,2027,1900,2201,2035,AA,1411,N464AA,154,155,105,86,87,EWR,ORD,719,12,37,0,N,0,0,0,13,0,73
461,2007,6,21,6,1923,1900,2054,2035,AA,1411,N450AA,151,155,110,19,23,EWR,ORD,719,6,35,0,N,0,2,0,0,0,17
462,2007,6,23,1,2002,1900,2109,2035,AA,1411,N293AA,127,155,105,34,62,EWR,ORD,719,7,15,0,N,0,0,0,2,0,32
463,2007,6,24,2,2029,1900,2215,2035,AA,1411,N507AA,166,155,111,100,89,EWR,ORD,719,13,42,0,N,0,0,0,33,0,67
464,2007,6,26,4,2044,1900,2218,2035,AA,1411,N429AA,154,155,110,103,104,EWR,ORD,719,9,35,0,N,0,0,0,2,0,101
465,2007,6,27,5,1919,1900,2103,2035,AA,1411,N402AA,164,155,112,28,19,EWR,ORD,719,15,37,0,N,0,0,0,28,0,0
466,2007,6,28,6,2024,1900,2150,2035,AA,1411,N406AA,146,155,114,75,84,EWR,ORD,719,11,21,0,N,0,2,0,0,0,73
467,2007,6,1,7,2158,2150,2318,2310,AA,1411,N442AA,80,80,57,8,8,ORD,MSP,334,6,17,0,N,0,,,,,
468,2007,6,3,2,2355,2150,126,2310,AA,1411,N424AA,91,80,58,136,125,ORD,MSP,334,13,20,0,N,0,54,0,11,0,71
469,2007,6,4,3,2302,2150,11,2310,AA,1411,N441AA,69,80,52,61,72,ORD,MSP,334,6,11,0,N,0,14,0,8,0,39
470,2007,6,5,4,2348,2150,102,2310,AA,1411,N481AA,74,80,57,112,118,ORD,MSP,334,5,12,0,N,0,0,0,8,0,104
471,2007,6,6,5,102,2150,229,2310,AA,1411,N520AA,87,80,59,199,192,ORD,MSP,334,5,23,0,N,0,56,0,22,0,121
472,2007,6,7,6,2205,2150,2357,2310,AA,1411,N576AA,112,80,87,47,15,ORD,MSP,334,5,20,0,N,0,0,0,32,0,15
473,2007,6,9,1,2326,2150,29,2310,AA,1411,N453AA,63,80,49,79,96,ORD,MSP,334,6,8,0,N,0,0,0,2,0,77
474,2007,6,10,2,2347,2150,113,2310,AA,1411,N566AA,86,80,57,123,117,ORD,MSP,334,11,18,0,N,0,0,0,104,0,19
475,2007,6,11,3,2216,2150,2349,2310,AA,1411,N4WLAA,93,80,58,39,26,ORD,MSP,334,6,29,0,N,0,0,0,19,0,20
476,2007,6,12,4,2339,2150,108,2310,AA,1411,N4XSAA,89,80,62,118,109,ORD,MSP,334,7,20,0,N,0,38,0,9,0,71
477,2007,6,13,5,2334,2150,43,2310,AA,1411,N581AA,69,80,52,93,104,ORD,MSP,334,6,11,0,N,0,0,4,0,0,89
478,2007,6,15,7,2246,2150,21,2310,AA,1411,N561AA,95,80,55,71,56,ORD,MSP,334,3,37,0,N,0,0,0,23,0,48
479,2007,6,16,1,2212,2150,2342,2310,AA,1411,N578AA,90,80,55,32,22,ORD,MSP,334,5,30,0,N,0,0,22,10,0,0
480,2007,6,19,4,2241,2150,2356,2310,AA,1411,N464AA,75,80,55,46,51,ORD,MSP,334,4,16,0,N,0,5,0,0,0,41
481,2007,6,20,5,2157,2150,2323,2310,AA,1411,N440AA,86,80,54,13,7,ORD,MSP,334,7,25,0,N,0,,,,,
482,2007,6,22,7,2251,2150,13,2310,AA,1411,N223AA,82,80,53,63,61,ORD,MSP,334,7,22,0,N,0,0,0,25,0,38
483,2007,6,24,2,2258,2150,15,2310,AA,1411,N507AA,77,80,56,65,68,ORD,MSP,334,5,16,0,N,0,8,0,0,0,57
484,2007,6,26,4,2251,2150,16,2310,AA,1411,N429AA,85,80,51,66,61,ORD,MSP,334,6,28,0,N,0,0,0,5,0,61
485,2007,6,27,5,2251,2150,4,2310,AA,1411,N402AA,73,80,55,54,61,ORD,MSP,334,5,13,0,N,0,54,0,0,0,0
486,2007,6,28,6,2224,2150,2347,2310,AA,1411,N406AA,83,80,52,37,34,ORD,MSP,334,9,22,0,N,0,0,0,3,0,34
487,2007,6,29,7,2331,2150,38,2310,AA,1411,N451AA,67,80,50,88,101,ORD,MSP,334,6,11,0,N,0,57,0,0,0,31
488,2007,6,3,2,1929,1745,2100,1915,AA,1412,N4XXAA,91,90,65,105,104,MCI,ORD,403,13,13,0,N,0,0,0,88,0,17
489,2007,6,4,3,1915,1745,2049,1915,AA,1412,N565AA,94,90,61,94,90,MCI,ORD,403,8,25,0,N,0,0,0,91,0,3
490,2007,6,5,4,1846,1745,2023,1915,AA,1412,N4XXAA,97,90,55,68,61,MCI,ORD,403,4,38,0,N,0,0,0,49,0,19
491,2007,6,6,5,2019,1745,2139,1915,AA,1412,N565AA,80,90,60,144,154,MCI,ORD,403,9,11,0,N,0,0,0,133,0,11
492,2007,6,7,6,1822,1745,1946,1915,AA,1412,N417AA,84,90,64,31,37,MCI,ORD,403,5,15,0,N,0,0,0,0,0,31
493,2007,6,8,7,650,1745,806,1915,AA,1412,N569AA,76,90,62,771,785,MCI,ORD,403,6,8,0,N,0,0,0,771,0,0
494,2007,6,9,1,1926,1745,2116,1915,AA,1412,N563AA,110,90,63,121,101,MCI,ORD,403,4,43,0,N,0,0,0,111,0,10
495,2007,6,11,3,1751,1745,1915,1915,AA,1412,N4XMAA,84,90,64,0,6,MCI,ORD,403,10,10,0,N,0,,,,,
496,2007,6,12,4,1830,1745,2025,1915,AA,1412,N583AA,115,90,76,70,45,MCI,ORD,403,10,29,0,N,0,0,0,41,0,29
497,2007,6,13,5,1836,1745,1951,1915,AA,1412,N564AA,75,90,57,36,51,MCI,ORD,403,6,12,0,N,0,0,0,11,0,25
498,2007,6,15,7,1909,1745,2033,1915,AA,1412,N573AA,84,90,63,78,84,MCI,ORD,403,10,11,0,N,0,0,0,0,0,78
499,2007,6,16,1,1812,1745,1951,1915,AA,1412,N4XEAA,99,90,68,36,27,MCI,ORD,403,7,24,0,N,0,0,0,36,0,0
500,2007,6,19,4,1801,1745,1939,1915,AA,1412,N437AA,98,90,77,24,16,MCI,ORD,403,7,14,0,N,0,0,10,8,0,6
501,2007,6,20,5,1842,1745,2024,1915,AA,1412,N568AA,102,90,67,69,57,MCI,ORD,403,9,26,0,N,0,0,0,44,0,25
502,2007,6,22,7,1756,1745,2053,1915,AA,1412,N4YUAA,177,90,76,98,11,MCI,ORD,403,31,70,0,N,0,0,0,98,0,0
503,2007,6,25,3,1756,1745,1926,1915,AA,1412,N594AA,90,90,66,11,11,MCI,ORD,403,9,15,0,N,0,,,,,
504,2007,6,27,5,1754,1745,2018,1915,AA,1412,N542AA,144,90,59,63,9,MCI,ORD,403,53,32,0,N,0,0,0,54,0,9
505,2007,6,28,6,1838,1745,2012,1915,AA,1412,N4WXAA,94,90,54,57,53,MCI,ORD,403,9,31,0,N,0,0,0,12,0,45
506,2007,6,29,7,1844,1745,2012,1915,AA,1412,N475AA,88,90,57,57,59,MCI,ORD,403,6,25,0,N,0,0,0,57,0,0
507,2007,6,6,5,737,710,832,750,AA,1413,N477AA,175,160,151,42,27,DFW,LAS,1055,9,15,0,N,0,27,0,15,0,0
508,2007,6,8,7,716,710,758,750,AA,1413,N236AA,162,160,143,8,6,DFW,LAS,1055,8,11,0,N,0,,,,,
509,2007,6,9,1,717,710,806,750,AA,1413,N544AA,169,160,151,16,7,DFW,LAS,1055,7,11,0,N,0,7,0,9,0,0
510,2007,6,18,3,717,710,803,750,AA,1413,N423AA,166,160,146,13,7,DFW,LAS,1055,7,13,0,N,0,,,,,
511,2007,6,19,4,833,710,922,750,AA,1413,N279AA,169,160,149,92,83,DFW,LAS,1055,5,15,0,N,0,0,83,9,0,0
512,2007,6,1,7,1203,1155,1738,1730,AA,1414,N5FHAA,215,215,192,8,8,SEA,STL,1710,4,19,0,N,0,,,,,
513,2007,6,2,1,1204,1155,1733,1730,AA,1414,N5ERAA,209,215,184,3,9,SEA,STL,1710,5,20,0,N,0,,,,,
514,2007,6,4,3,1202,1155,1746,1730,AA,1414,N5BVAA,224,215,201,16,7,SEA,STL,1710,4,19,0,N,0,0,0,9,0,7
515,2007,6,8,7,1208,1155,1742,1730,AA,1414,N623AA,214,215,198,12,13,SEA,STL,1710,3,13,0,N,0,,,,,
516,2007,6,9,1,1212,1155,1753,1730,AA,1414,N5FHAA,221,215,191,23,17,SEA,STL,1710,7,23,0,N,0,9,0,6,0,8
517,2007,6,10,2,1207,1155,1746,1730,AA,1414,N5FFAA,219,215,198,16,12,SEA,STL,1710,4,17,0,N,0,2,0,4,0,10
518,2007,6,11,3,1231,1155,1814,1730,AA,1414,N5BWAA,223,215,195,44,36,SEA,STL,1710,6,22,0,N,0,16,0,8,0,20
519,2007,6,12,4,1203,1155,1737,1730,AA,1414,N5CAAA,214,215,195,7,8,SEA,STL,1710,4,15,0,N,0,,,,,
520,2007,6,13,5,1225,1155,1739,1730,AA,1414,N5BUAA,194,215,176,9,30,SEA,STL,1710,2,16,0,N,0,,,,,
521,2007,6,14,6,1214,1155,1737,1730,AA,1414,N5DVAA,203,215,184,7,19,SEA,STL,1710,4,15,0,N,0,,,,,
522,2007,6,15,7,1227,1155,1753,1730,AA,1414,N5DNAA,206,215,188,23,32,SEA,STL,1710,5,13,0,N,0,9,0,0,0,14
523,2007,6,16,1,1204,1155,1730,1730,AA,1414,N642AA,206,215,185,0,9,SEA,STL,1710,4,17,0,N,0,,,,,
524,2007,6,17,2,1207,1155,1749,1730,AA,1414,N639AA,222,215,192,19,12,SEA,STL,1710,8,22,0,N,0,1,0,7,0,11
525,2007,6,18,3,1203,1155,1738,1730,AA,1414,N620AA,215,215,197,8,8,SEA,STL,1710,4,14,0,N,0,,,,,
526,2007,6,19,4,1213,1155,1802,1730,AA,1414,N5CKAA,229,215,197,32,18,SEA,STL,1710,4,28,0,N,0,13,0,14,0,5
527,2007,6,20,5,1208,1155,1743,1730,AA,1414,N617AA,215,215,193,13,13,SEA,STL,1710,3,19,0,N,0,,,,,
528,2007,6,22,7,1230,1155,1804,1730,AA,1414,N5CVAA,214,215,194,34,35,SEA,STL,1710,3,17,0,N,0,15,0,0,0,19
529,2007,6,26,4,1216,1155,1748,1730,AA,1414,N5FJAA,212,215,194,18,21,SEA,STL,1710,3,15,0,N,0,15,0,0,0,3
530,2007,6,27,5,1203,1155,1741,1730,AA,1414,N624AA,218,215,191,11,8,SEA,STL,1710,3,24,0,N,0,,,,,
531,2007,6,30,1,1202,1155,1746,1730,AA,1414,N5EGAA,224,215,200,16,7,SEA,STL,1710,3,21,0,N,0,7,0,9,0,0
532,2007,6,1,7,1924,1915,2110,2050,AA,1415,N4YRAA,226,215,209,20,9,DFW,SFO,1464,4,13,0,N,0,9,0,11,0,0
533,2007,6,3,2,2055,1915,2320,2050,AA,1415,N597AA,265,215,212,150,100,DFW,SFO,1464,6,47,0,N,0,0,0,62,0,88
534,2007,6,5,4,2019,1915,2242,2050,AA,1415,N4WJAA,263,215,243,112,64,DFW,SFO,1464,6,14,0,N,0,63,0,48,0,1
535,2007,6,6,5,2033,1915,2213,2050,AA,1415,N4YUAA,220,215,197,83,78,DFW,SFO,1464,11,12,0,N,0,46,0,5,0,32
536,2007,6,9,1,2052,1915,2227,2050,AA,1415,N4WAAA,215,215,202,97,97,DFW,SFO,1464,3,10,0,N,0,0,23,0,0,74
537,2007,6,12,4,1923,1915,2108,2050,AA,1415,N593AA,225,215,204,18,8,DFW,SFO,1464,4,17,0,N,0,8,0,10,0,0
538,2007,6,13,5,2118,1915,2258,2050,AA,1415,N4WAAA,220,215,203,128,123,DFW,SFO,1464,4,13,0,N,0,12,0,5,0,111
539,2007,6,14,6,1924,1915,2055,2050,AA,1415,N4XJAA,211,215,193,5,9,DFW,SFO,1464,6,12,0,N,0,,,,,
540,2007,6,15,7,1943,1915,2122,2050,AA,1415,N4YGAA,219,215,195,32,28,DFW,SFO,1464,3,21,0,N,0,28,0,4,0,0
541,2007,6,16,1,2052,1915,2237,2050,AA,1415,N544AA,225,215,207,107,97,DFW,SFO,1464,3,15,0,N,0,3,0,10,0,94
542,2007,6,17,2,1931,1915,2122,2050,AA,1415,N476AA,231,215,205,32,16,DFW,SFO,1464,8,18,0,N,0,0,13,16,0,3
543,2007,6,18,3,1937,1915,2122,2050,AA,1415,N572AA,225,215,205,32,22,DFW,SFO,1464,4,16,0,N,0,0,0,10,0,22
544,2007,6,19,4,2104,1915,2245,2050,AA,1415,N4WJAA,221,215,206,115,109,DFW,SFO,1464,3,12,0,N,0,0,56,6,0,53
545,2007,6,20,5,1923,1915,2055,2050,AA,1415,N548AA,212,215,189,5,8,DFW,SFO,1464,6,17,0,N,0,,,,,
546,2007,6,23,1,2026,1915,2211,2050,AA,1415,N4WJAA,225,215,193,81,71,DFW,SFO,1464,3,29,0,N,0,0,0,48,0,33
547,2007,6,24,2,1926,1915,2051,2050,AA,1415,N4YFAA,205,215,191,1,11,DFW,SFO,1464,3,11,0,N,0,,,,,
548,2007,6,25,3,1923,1915,2103,2050,AA,1415,N200AA,220,215,199,13,8,DFW,SFO,1464,8,13,0,N,0,,,,,
549,2007,6,26,4,2026,1915,2210,2050,AA,1415,N4YCAA,224,215,198,80,71,DFW,SFO,1464,3,23,0,N,0,0,0,80,0,0
550,2007,6,30,1,1950,1915,2125,2050,AA,1415,N4XGAA,215,215,195,35,35,DFW,SFO,1464,4,16,0,N,0,11,0,0,0,24
551,2007,6,3,2,1710,1545,2003,1815,AA,1415,N597AA,233,210,182,108,85,PHL,DFW,1302,6,45,0,N,0,0,0,28,0,80
552,2007,6,4,3,1551,1545,1832,1815,AA,1415,N4XJAA,221,210,186,17,6,PHL,DFW,1302,12,23,0,N,0,6,0,11,0,0
553,2007,6,5,4,1619,1545,1836,1815,AA,1415,N4WJAA,197,210,173,21,34,PHL,DFW,1302,10,14,0,N,0,0,0,3,0,18
554,2007,6,6,5,1607,1545,1907,1815,AA,1415,N4YUAA,240,210,177,52,22,PHL,DFW,1302,37,26,0,N,0,12,0,30,0,10
555,2007,6,8,7,1553,1545,1805,1815,AA,1415,N4WWAA,192,210,170,-10,8,PHL,DFW,1302,6,16,0,N,0,,,,,
556,2007,6,9,1,1632,1545,1949,1815,AA,1415,N4WAAA,257,210,214,94,47,PHL,DFW,1302,6,37,0,N,0,0,0,48,0,46
557,2007,6,10,2,1555,1545,1831,1815,AA,1415,N496AA,216,210,182,16,10,PHL,DFW,1302,12,22,0,N,0,0,0,7,0,9
558,2007,6,12,4,1558,1545,1830,1815,AA,1415,N593AA,212,210,166,15,13,PHL,DFW,1302,23,23,0,N,0,13,0,2,0,0
559,2007,6,13,5,1742,1545,2026,1815,AA,1415,N4WAAA,224,210,174,131,117,PHL,DFW,1302,11,39,0,N,0,18,0,14,0,99
560,2007,6,14,6,1606,1545,1838,1815,AA,1415,N4XJAA,212,210,174,23,21,PHL,DFW,1302,7,31,0,N,0,0,4,2,0,17
561,2007,6,16,1,1636,1545,2009,1815,AA,1415,N544AA,273,210,181,114,51,PHL,DFW,1302,13,79,0,N,0,0,0,73,0,41
562,2007,6,19,4,1702,1545,1928,1815,AA,1415,N4WJAA,206,210,174,73,77,PHL,DFW,1302,12,20,0,N,0,0,9,0,0,64
563,2007,6,23,1,1614,1545,1908,1815,AA,1415,N4WJAA,234,210,176,53,29,PHL,DFW,1302,7,51,0,N,0,0,0,27,0,26
